model_name,image_name,dice,iou,ssim,accuracy,precision,recall,f1_score,hausdorff
MyModel,SkBr3_Phase_E3_2_00d08h00m_1.png,0.943235,0.892569,0.998772,0.976598,0.9344,0.952239,0.943235,29.529646
MyModel,SkBr3_Phase_E3_2_00d08h00m_2.png,0.93141,0.871625,0.999027,0.971982,0.917598,0.945645,0.93141,22.825424
MyModel,SkBr3_Phase_E3_2_00d08h00m_3.png,0.931246,0.871338,0.999089,0.974254,0.908908,0.954709,0.931246,78.409183
MyModel,SkBr3_Phase_E3_2_00d12h00m_1.png,0.925844,0.861927,0.99865,0.967308,0.914847,0.937109,0.925844,33.837849
MyModel,SkBr3_Phase_E3_2_00d12h00m_2.png,0.923054,0.857104,0.998667,0.968444,0.917882,0.928285,0.923054,40.0
MyModel,SkBr3_Phase_E3_2_00d12h00m_3.png,0.927654,0.865069,0.998917,0.970605,0.90932,0.946742,0.927654,55.443665
MyModel,SkBr3_Phase_E3_2_00d12h00m_4.png,0.955252,0.914337,0.999263,0.980166,0.953589,0.956921,0.955252,25.455844
MyModel,SkBr3_Phase_E3_2_00d16h00m_1.png,0.952398,0.909122,0.99896,0.976863,0.948199,0.956635,0.952398,46.270941
MyModel,SkBr3_Phase_E3_2_00d16h00m_2.png,0.95816,0.91968,0.999325,0.979622,0.956368,0.959958,0.95816,39.204592
MyModel,SkBr3_Phase_E3_2_00d16h00m_3.png,0.934037,0.876238,0.999002,0.971706,0.895914,0.97555,0.934037,32.202484
MyModel,SkBr3_Phase_E3_2_00d16h00m_4.png,0.930926,0.870777,0.998586,0.9686,0.913206,0.949346,0.930926,25.632011
MyModel,SkBr3_Phase_E3_2_00d20h00m_1.png,0.931687,0.872111,0.998567,0.964844,0.897401,0.968698,0.931687,25.806976
MyModel,SkBr3_Phase_E3_2_00d20h00m_2.png,0.956488,0.916605,0.999112,0.977486,0.951425,0.961605,0.956488,35.846897
MyModel,SkBr3_Phase_E3_2_00d20h00m_4.png,0.957529,0.918518,0.999231,0.977822,0.951284,0.963857,0.957529,26.07681
MyModel,SkBr3_Phase_E3_2_01d00h00m_1.png,0.951616,0.907697,0.998704,0.970709,0.959971,0.943404,0.951616,20.808652
MyModel,SkBr3_Phase_E3_2_01d00h00m_2.png,0.950285,0.905279,0.998765,0.969507,0.967086,0.934057,0.950285,24.515301
MyModel,SkBr3_Phase_E3_2_01d00h00m_3.png,0.958487,0.920284,0.999172,0.977068,0.96163,0.955365,0.958487,23.086793
MyModel,SkBr3_Phase_E3_2_01d04h00m_1.png,0.952124,0.908623,0.998524,0.968755,0.95505,0.949216,0.952124,42.047592
MyModel,SkBr3_Phase_E3_2_01d04h00m_3.png,0.961062,0.925043,0.99922,0.976715,0.960404,0.961721,0.961062,10.29563
MyModel,SkBr3_Phase_E3_2_01d04h00m_4.png,0.945542,0.89671,0.998435,0.967483,0.952787,0.938407,0.945542,27.202941
MyModel,SkBr3_Phase_E3_2_01d08h00m_1.png,0.959165,0.921533,0.998966,0.971927,0.952861,0.965553,0.959165,26.400758
MyModel,SkBr3_Phase_E3_2_01d08h00m_3.png,0.955198,0.914239,0.998872,0.971099,0.957339,0.953067,0.955198,22.847319
MyModel,SkBr3_Phase_E3_2_01d08h00m_4.png,0.939884,0.886586,0.997831,0.961831,0.953242,0.926896,0.939884,32.649655
MyModel,SkBr3_Phase_E3_2_01d12h00m_1.png,0.958966,0.921166,0.998822,0.96901,0.96109,0.956851,0.958966,26.476405
MyModel,SkBr3_Phase_E3_2_01d12h00m_2.png,0.951897,0.90821,0.998272,0.961164,0.956093,0.947738,0.951897,25.0
MyModel,SkBr3_Phase_E3_2_01d12h00m_3.png,0.956573,0.916762,0.998879,0.969701,0.955593,0.957556,0.956573,54.341513
MyModel,SkBr3_Phase_E3_2_01d12h00m_4.png,0.948514,0.90207,0.998335,0.96648,0.959378,0.937893,0.948514,51.971146
MyModel,SkBr3_Phase_E3_2_01d16h00m_2.png,0.949588,0.904015,0.997783,0.955958,0.945835,0.953371,0.949588,30.066593
MyModel,SkBr3_Phase_E3_2_01d16h00m_3.png,0.952368,0.909067,0.998622,0.965456,0.921168,0.985754,0.952368,26.870058
MyModel,SkBr3_Phase_E3_2_01d16h00m_4.png,0.935638,0.879061,0.997368,0.955447,0.913005,0.959422,0.935638,27.730849
MyModel,SkBr3_Phase_E3_2_01d20h00m_1.png,0.94612,0.89775,0.997594,0.953374,0.918015,0.976001,0.94612,25.942244
MyModel,SkBr3_Phase_E3_2_01d20h00m_2.png,0.955343,0.914503,0.998247,0.960897,0.925469,0.987208,0.955343,35.1141
MyModel,SkBr3_Phase_E3_2_01d20h00m_3.png,0.949228,0.903363,0.998202,0.960968,0.91656,0.984311,0.949228,46.615448
MyModel,SkBr3_Phase_E3_2_02d00h00m_1.png,0.957953,0.919299,0.998192,0.960817,0.947762,0.968365,0.957953,17.204651
MyModel,SkBr3_Phase_E3_2_02d00h00m_2.png,0.950134,0.905005,0.997318,0.952412,0.933789,0.967061,0.950134,29.068884
MyModel,SkBr3_Phase_E3_2_02d00h00m_3.png,0.962232,0.927213,0.998719,0.966925,0.946351,0.978655,0.962232,45.188494
MyModel,SkBr3_Phase_E3_2_02d00h00m_4.png,0.954334,0.912657,0.998334,0.963246,0.938695,0.970504,0.954334,36.069378
MyModel,SkBr3_Phase_E3_2_02d04h00m_1.png,0.961445,0.925753,0.998405,0.961749,0.954144,0.968858,0.961445,30.88689
MyModel,SkBr3_Phase_E3_2_02d04h00m_2.png,0.951034,0.906639,0.997404,0.950194,0.941268,0.961003,0.951034,29.410882
MyModel,SkBr3_Phase_E3_2_02d04h00m_3.png,0.959824,0.922752,0.998459,0.962006,0.945602,0.974481,0.959824,23.345235
MyModel,SkBr3_Phase_E3_2_02d04h00m_4.png,0.946595,0.898606,0.997916,0.954728,0.931701,0.961974,0.946595,22.36068
MyModel,SkBr3_Phase_E3_2_02d08h00m_2.png,0.940757,0.888142,0.996318,0.93744,0.919382,0.963151,0.940757,26.400758
MyModel,SkBr3_Phase_E3_2_02d08h00m_3.png,0.955107,0.914071,0.998226,0.95513,0.944778,0.965664,0.955107,24.0
MyModel,SkBr3_Phase_E3_2_02d12h00m_1.png,0.934079,0.876311,0.995383,0.930084,0.909677,0.959826,0.934079,21.377558
MyModel,SkBr3_Phase_E3_2_02d12h00m_2.png,0.944891,0.895538,0.996831,0.939505,0.927606,0.962832,0.944891,31.400637
MyModel,SkBr3_Phase_E3_2_02d12h00m_3.png,0.956642,0.916887,0.998205,0.954652,0.942548,0.971163,0.956642,17.029386
MyModel,SkBr3_Phase_E3_2_02d12h00m_4.png,0.943711,0.893422,0.997169,0.947044,0.92901,0.958885,0.943711,21.18962
MyModel,SkBr3_Phase_E3_2_02d16h00m_1.png,0.939205,0.885378,0.995925,0.931001,0.914403,0.965389,0.939205,24.839485
MyModel,SkBr3_Phase_E3_2_02d16h00m_2.png,0.917681,0.847884,0.99462,0.910369,0.860826,0.982577,0.917681,22.627417
MyModel,SkBr3_Phase_E3_2_02d16h00m_3.png,0.930683,0.870352,0.996171,0.925503,0.880672,0.986715,0.930683,37.589892
MyModel,SkBr3_Phase_E3_2_02d16h00m_4.png,0.920702,0.853056,0.995426,0.92188,0.863362,0.986201,0.920702,58.180753
MyModel,SkBr3_Phase_E3_2_02d20h00m_1.png,0.922615,0.856347,0.9947,0.911973,0.865569,0.987712,0.922615,20.024984
MyModel,SkBr3_Phase_E3_2_02d20h00m_2.png,0.930045,0.869238,0.995553,0.919007,0.879541,0.986704,0.930045,22.0
MyModel,SkBr3_Phase_E3_2_02d20h00m_3.png,0.934204,0.876531,0.996239,0.925484,0.883159,0.991511,0.934204,16.0
MyModel,SkBr3_Phase_E3_2_02d20h00m_4.png,0.923742,0.85829,0.995653,0.924828,0.870432,0.984007,0.923742,33.0
MyModel,SkBr3_Phase_E3_2_03d00h00m_1.png,0.930329,0.869734,0.994901,0.916789,0.887147,0.97793,0.930329,23.706539
MyModel,SkBr3_Phase_E3_2_03d00h00m_4.png,0.945072,0.895864,0.997123,0.941332,0.912122,0.980492,0.945072,27.313001
MyModel,SkBr3_Phase_E3_2_03d04h00m_3.png,0.948098,0.901317,0.996946,0.93322,0.907678,0.992285,0.948098,12.727922
MyModel,SkBr3_Phase_E3_2_03d04h00m_4.png,0.945192,0.89608,0.997087,0.940038,0.909077,0.984295,0.945192,28.017851
MyModel,SkBr3_Phase_E3_2_03d08h00m_1.png,0.939796,0.886429,0.995411,0.91878,0.902694,0.980079,0.939796,18.788294
MyModel,SkBr3_Phase_E3_2_03d08h00m_2.png,0.943217,0.892536,0.996182,0.922918,0.905698,0.983978,0.943217,20.248457
MyModel,SkBr3_Phase_E3_2_03d08h00m_3.png,0.944244,0.894378,0.996329,0.925874,0.905027,0.987015,0.944244,17.492856
MyModel,SkBr3_Phase_E3_2_03d08h00m_4.png,0.959371,0.921915,0.997533,0.951735,0.937425,0.982369,0.959371,19.79899
MyModel,SkBr3_Phase_E3_2_03d12h00m_1.png,0.94352,0.893079,0.995731,0.922878,0.909951,0.979661,0.94352,15.0
MyModel,SkBr3_Phase_E3_2_03d12h00m_2.png,0.949377,0.903632,0.996862,0.929526,0.918976,0.981858,0.949377,11.661904
MyModel,SkBr3_Phase_E3_2_03d12h00m_3.png,0.94502,0.895771,0.996219,0.921173,0.903996,0.989945,0.94502,23.4094
MyModel,SkBr3_Phase_E3_2_03d12h00m_4.png,0.947692,0.900585,0.996965,0.935798,0.913267,0.984814,0.947692,29.0
MyModel,SkBr3_Phase_F3_1_00d00h00m_1.png,0.932639,0.87378,0.999073,0.975524,0.887927,0.982093,0.932639,31.112698
MyModel,SkBr3_Phase_F3_1_00d00h00m_2.png,0.941845,0.890082,0.9994,0.983277,0.907267,0.979162,0.941845,58.5235
MyModel,SkBr3_Phase_F3_1_00d00h00m_3.png,0.944659,0.895121,0.999499,0.985296,0.911766,0.980013,0.944659,28.017851
MyModel,SkBr3_Phase_F3_1_00d00h00m_4.png,0.913973,0.841574,0.99804,0.971353,0.851492,0.986349,0.913973,44.384682
MyModel,SkBr3_Phase_F3_1_00d04h00m_1.png,0.865769,0.763309,0.996967,0.951481,0.766876,0.993944,0.865769,48.332184
MyModel,SkBr3_Phase_F3_1_00d04h00m_2.png,0.891241,0.803819,0.99855,0.969941,0.810961,0.989162,0.891241,68.007353
MyModel,SkBr3_Phase_F3_1_00d04h00m_3.png,0.888053,0.798646,0.998574,0.970179,0.807071,0.987097,0.888053,20.124612
MyModel,SkBr3_Phase_F3_1_00d08h00m_1.png,0.895313,0.810467,0.998093,0.960143,0.819214,0.986997,0.895313,33.54102
MyModel,SkBr3_Phase_F3_1_00d08h00m_2.png,0.88464,0.793144,0.998225,0.964743,0.797669,0.992898,0.88464,42.43819
MyModel,SkBr3_Phase_F3_1_00d08h00m_3.png,0.899164,0.816801,0.998797,0.972066,0.822963,0.990915,0.899164,59.236813
MyModel,SkBr3_Phase_F3_1_00d08h00m_4.png,0.880286,0.78617,0.997499,0.957149,0.791152,0.992053,0.880286,36.235342
MyModel,SkBr3_Phase_F3_1_00d12h00m_1.png,0.947601,0.90042,0.999213,0.978417,0.971458,0.924887,0.947601,29.12044
MyModel,SkBr3_Phase_F3_1_00d12h00m_2.png,0.931737,0.872197,0.998473,0.973375,0.940264,0.923362,0.931737,50.990195
MyModel,SkBr3_Phase_F3_1_00d12h00m_3.png,0.951691,0.907834,0.999433,0.98317,0.964464,0.939252,0.951691,99.704564
MyModel,SkBr3_Phase_F3_1_00d12h00m_4.png,0.940678,0.888001,0.998914,0.975355,0.957091,0.924819,0.940678,31.0
MyModel,SkBr3_Phase_F3_1_00d16h00m_2.png,0.957413,0.918306,0.999451,0.982548,0.972195,0.943074,0.957413,6.0
MyModel,SkBr3_Phase_F3_1_00d20h00m_1.png,0.945379,0.896417,0.998837,0.971629,0.972012,0.920167,0.945379,43.863424
MyModel,SkBr3_Phase_F3_1_00d20h00m_2.png,0.950679,0.905995,0.999189,0.976153,0.975739,0.926874,0.950679,48.373546
MyModel,SkBr3_Phase_F3_1_00d20h00m_3.png,0.959674,0.922474,0.999425,0.983831,0.957853,0.961502,0.959674,54.203321
MyModel,SkBr3_Phase_F3_1_01d00h00m_1.png,0.940333,0.887386,0.998183,0.966114,0.929386,0.951542,0.940333,32.557641
MyModel,SkBr3_Phase_F3_1_01d00h00m_2.png,0.950151,0.905036,0.999108,0.975314,0.930759,0.970368,0.950151,85.234969
MyModel,SkBr3_Phase_F3_1_01d00h00m_3.png,0.953184,0.910555,0.999386,0.981152,0.934815,0.972288,0.953184,21.260292
MyModel,SkBr3_Phase_F3_1_01d00h00m_4.png,0.943533,0.893103,0.998455,0.968256,0.912793,0.976417,0.943533,28.160256
MyModel,SkBr3_Phase_F3_1_01d04h00m_1.png,0.950038,0.904832,0.998771,0.969482,0.933523,0.967149,0.950038,32.0
MyModel,SkBr3_Phase_F3_1_01d04h00m_2.png,0.940056,0.886892,0.998306,0.965732,0.968151,0.913546,0.940056,58.420887
MyModel,SkBr3_Phase_F3_1_01d04h00m_3.png,0.947499,0.900236,0.999089,0.975639,0.954682,0.940424,0.947499,44.911023
MyModel,SkBr3_Phase_F3_1_01d04h00m_4.png,0.940493,0.887671,0.998245,0.96297,0.951081,0.930139,0.940493,55.226805
MyModel,SkBr3_Phase_F3_1_01d08h00m_1.png,0.933783,0.87579,0.99757,0.952915,0.966766,0.902976,0.933783,33.24154
MyModel,SkBr3_Phase_F3_1_01d08h00m_2.png,0.930933,0.87079,0.997939,0.956835,0.974658,0.890963,0.930933,27.073973
MyModel,SkBr3_Phase_F3_1_01d08h00m_3.png,0.941681,0.88979,0.998787,0.969288,0.972727,0.912556,0.941681,46.52956
MyModel,SkBr3_Phase_F3_1_01d08h00m_4.png,0.938694,0.88447,0.998135,0.958441,0.971499,0.908031,0.938694,56.0
MyModel,SkBr3_Phase_F3_1_01d12h00m_1.png,0.940143,0.887046,0.997689,0.955567,0.968138,0.913721,0.940143,34.0
MyModel,SkBr3_Phase_F3_1_01d12h00m_2.png,0.938401,0.883951,0.997948,0.957537,0.971872,0.90716,0.938401,26.400758
MyModel,SkBr3_Phase_F3_1_01d12h00m_3.png,0.951044,0.906657,0.998908,0.972145,0.962499,0.939857,0.951044,38.832976
MyModel,SkBr3_Phase_F3_1_01d12h00m_4.png,0.942147,0.890623,0.998031,0.960591,0.908707,0.978143,0.942147,29.068884
MyModel,SkBr3_Phase_F3_1_01d16h00m_1.png,0.953189,0.910564,0.998538,0.964303,0.934378,0.972772,0.953189,26.172505
MyModel,SkBr3_Phase_F3_1_01d16h00m_2.png,0.944317,0.894508,0.998178,0.961544,0.914631,0.975995,0.944317,26.832816
MyModel,SkBr3_Phase_F3_1_01d16h00m_3.png,0.951543,0.907566,0.998936,0.971285,0.927807,0.976526,0.951543,16.0
MyModel,SkBr3_Phase_F3_1_01d16h00m_4.png,0.940143,0.887048,0.997696,0.957474,0.909977,0.972378,0.940143,51.088159
MyModel,SkBr3_Phase_F3_1_01d20h00m_1.png,0.949191,0.903295,0.998186,0.958938,0.928472,0.970856,0.949191,23.021729
MyModel,SkBr3_Phase_F3_1_01d20h00m_2.png,0.941345,0.88919,0.997806,0.956933,0.912806,0.971727,0.941345,47.434165
MyModel,SkBr3_Phase_F3_1_01d20h00m_3.png,0.951647,0.907754,0.998793,0.968911,0.925112,0.979748,0.951647,36.013886
MyModel,SkBr3_Phase_F3_1_01d20h00m_4.png,0.932493,0.873525,0.997104,0.949833,0.88713,0.982746,0.932493,36.013886
MyModel,SkBr3_Phase_F3_1_02d00h00m_2.png,0.934014,0.876197,0.997134,0.949719,0.896567,0.974725,0.934014,49.335586
MyModel,SkBr3_Phase_F3_1_02d00h00m_3.png,0.951178,0.906901,0.998573,0.966679,0.926467,0.977243,0.951178,25.019992
MyModel,SkBr3_Phase_F3_1_02d00h00m_4.png,0.946267,0.898015,0.997746,0.956389,0.917239,0.977193,0.946267,28.017851
MyModel,SkBr3_Phase_F3_1_02d04h00m_1.png,0.944781,0.895341,0.997794,0.950937,0.910952,0.981219,0.944781,68.242216
MyModel,SkBr3_Phase_F3_1_02d04h00m_3.png,0.947854,0.900876,0.998443,0.96274,0.921543,0.975711,0.947854,21.931712
MyModel,SkBr3_Phase_F3_1_02d08h00m_1.png,0.902681,0.822625,0.994917,0.91097,0.826421,0.994447,0.902681,55.605755
MyModel,SkBr3_Phase_F3_1_02d08h00m_2.png,0.941078,0.888714,0.997113,0.948577,0.906702,0.978164,0.941078,26.172505
MyModel,SkBr3_Phase_F3_1_02d08h00m_3.png,0.946535,0.898498,0.998103,0.958993,0.910072,0.986043,0.946535,36.687873
MyModel,SkBr3_Phase_F3_1_02d12h00m_1.png,0.955502,0.914795,0.998113,0.954712,0.937898,0.973779,0.955502,31.112698
MyModel,SkBr3_Phase_F3_1_02d12h00m_2.png,0.952401,0.909127,0.997977,0.955734,0.92519,0.981261,0.952401,19.79899
MyModel,SkBr3_Phase_F3_1_02d12h00m_3.png,0.954702,0.91333,0.998407,0.962497,0.934322,0.975991,0.954702,29.614186
MyModel,SkBr3_Phase_F3_1_02d12h00m_4.png,0.935152,0.878202,0.995994,0.936167,0.898576,0.974832,0.935152,25.317978
MyModel,SkBr3_Phase_F3_1_02d16h00m_1.png,0.950747,0.906118,0.997673,0.949913,0.935162,0.966859,0.950747,48.0
MyModel,SkBr3_Phase_F3_1_02d16h00m_2.png,0.940048,0.886878,0.996463,0.938399,0.901388,0.982173,0.940048,57.706152
MyModel,SkBr3_Phase_F3_1_02d16h00m_3.png,0.951929,0.908268,0.997928,0.956335,0.927254,0.977954,0.951929,16.401219
MyModel,SkBr3_Phase_F3_1_02d16h00m_4.png,0.937821,0.882922,0.996057,0.936842,0.905603,0.972416,0.937821,27.892651
MyModel,SkBr3_Phase_F3_1_02d20h00m_1.png,0.947689,0.900579,0.997117,0.941658,0.919808,0.977313,0.947689,39.812058
MyModel,SkBr3_Phase_F3_1_02d20h00m_2.png,0.935595,0.878984,0.996053,0.93296,0.890404,0.985619,0.935595,23.345235
MyModel,SkBr3_Phase_F3_1_02d20h00m_3.png,0.949563,0.90397,0.997968,0.953983,0.92419,0.976369,0.949563,42.190046
MyModel,SkBr3_Phase_F3_1_03d00h00m_1.png,0.947466,0.900177,0.997012,0.938519,0.921959,0.974425,0.947466,22.627417
MyModel,SkBr3_Phase_F3_1_03d00h00m_2.png,0.938337,0.883837,0.996113,0.933987,0.903684,0.975753,0.938337,47.381431
MyModel,SkBr3_Phase_F3_1_03d00h00m_4.png,0.956671,0.91694,0.997491,0.950645,0.935146,0.979209,0.956671,31.016125
MyModel,SkBr3_Phase_F3_1_03d04h00m_2.png,0.958423,0.920166,0.997629,0.95195,0.938034,0.979719,0.958423,22.472205
MyModel,SkBr3_Phase_F3_1_03d04h00m_3.png,0.963402,0.929388,0.998516,0.963412,0.948245,0.979052,0.963402,28.653098
MyModel,SkBr3_Phase_F3_1_03d04h00m_4.png,0.955557,0.914896,0.997264,0.947927,0.931052,0.981386,0.955557,23.769729
MyModel,SkBr3_Phase_F3_1_03d08h00m_1.png,0.959228,0.921651,0.997385,0.946255,0.941067,0.978105,0.959228,26.305893
MyModel,SkBr3_Phase_F3_1_03d12h00m_1.png,0.942048,0.890446,0.996087,0.921722,0.904738,0.982569,0.942048,15.620499
MyModel,SkBr3_Phase_F3_1_03d12h00m_2.png,0.941162,0.888863,0.996339,0.927385,0.897956,0.988737,0.941162,34.655447
MyModel,SkBr3_Phase_F3_1_03d12h00m_3.png,0.939534,0.885963,0.996919,0.934214,0.895683,0.987898,0.939534,24.166092
MyModel,SkBr3_Phase_F3_2_00d00h00m_1.png,0.941844,0.890081,0.999208,0.979125,0.912351,0.973309,0.941844,59.39697
MyModel,SkBr3_Phase_F3_2_00d00h00m_3.png,0.947578,0.900378,0.999283,0.983793,0.94191,0.953314,0.947578,31.064449
MyModel,SkBr3_Phase_F3_2_00d00h00m_4.png,0.943537,0.89311,0.999184,0.984206,0.954065,0.933239,0.943537,30.016662
MyModel,SkBr3_Phase_F3_2_00d04h00m_1.png,0.952458,0.909231,0.999288,0.982731,0.957209,0.947754,0.952458,63.890531
MyModel,SkBr3_Phase_F3_2_00d04h00m_2.png,0.953132,0.91046,0.999382,0.983774,0.969813,0.937014,0.953132,60.827625
MyModel,SkBr3_Phase_F3_2_00d04h00m_3.png,0.948658,0.902331,0.999226,0.983323,0.959087,0.938454,0.948658,52.201533
MyModel,SkBr3_Phase_F3_2_00d04h00m_4.png,0.947025,0.899379,0.999248,0.984364,0.918496,0.977382,0.947025,25.0
MyModel,SkBr3_Phase_F3_2_00d08h00m_1.png,0.950279,0.905268,0.999101,0.980381,0.96277,0.938108,0.950279,68.154237
MyModel,SkBr3_Phase_F3_2_00d08h00m_2.png,0.952756,0.909775,0.999392,0.983009,0.971619,0.934612,0.952756,45.453273
MyModel,SkBr3_Phase_F3_2_00d08h00m_3.png,0.933518,0.875324,0.998626,0.97674,0.935922,0.931126,0.933518,33.0
MyModel,SkBr3_Phase_F3_2_00d08h00m_4.png,0.953697,0.911492,0.999445,0.985361,0.9506,0.956813,0.953697,31.144823
MyModel,SkBr3_Phase_F3_2_00d12h00m_2.png,0.937185,0.881795,0.999017,0.974413,0.911352,0.964526,0.937185,39.824616
MyModel,SkBr3_Phase_F3_2_00d12h00m_3.png,0.923843,0.858465,0.998741,0.97164,0.890755,0.959485,0.923843,25.942244
MyModel,SkBr3_Phase_F3_2_00d16h00m_1.png,0.937825,0.882928,0.998667,0.971028,0.91762,0.958939,0.937825,28.635642
MyModel,SkBr3_Phase_F3_2_00d16h00m_2.png,0.94199,0.89034,0.999097,0.975076,0.921575,0.963329,0.94199,54.644304
MyModel,SkBr3_Phase_F3_2_00d16h00m_4.png,0.938557,0.884227,0.999014,0.977606,0.913272,0.965282,0.938557,92.655275
MyModel,SkBr3_Phase_F3_2_00d20h00m_1.png,0.928298,0.866191,0.997993,0.964513,0.897779,0.960965,0.928298,51.855569
MyModel,SkBr3_Phase_F3_2_00d20h00m_2.png,0.945985,0.897506,0.998118,0.971394,0.944475,0.9475,0.945985,33.136083
MyModel,SkBr3_Phase_F3_2_01d00h00m_1.png,0.958698,0.920673,0.999074,0.976516,0.950656,0.966878,0.958698,22.203603
MyModel,SkBr3_Phase_F3_2_01d00h00m_2.png,0.946887,0.899131,0.998141,0.969895,0.959787,0.934329,0.946887,26.832816
MyModel,SkBr3_Phase_F3_2_01d00h00m_3.png,0.942018,0.890391,0.99889,0.973577,0.915795,0.969787,0.942018,46.52956
MyModel,SkBr3_Phase_F3_2_01d00h00m_4.png,0.948464,0.90198,0.999018,0.977286,0.931724,0.965818,0.948464,78.549348
MyModel,SkBr3_Phase_F3_2_01d04h00m_1.png,0.950999,0.906577,0.998768,0.969616,0.925172,0.978311,0.950999,21.633308
MyModel,SkBr3_Phase_F3_2_01d04h00m_2.png,0.941665,0.88976,0.998001,0.965469,0.929191,0.954478,0.941665,26.400758
MyModel,SkBr3_Phase_F3_2_01d04h00m_3.png,0.937653,0.882623,0.998606,0.968687,0.900964,0.977456,0.937653,27.513633
MyModel,SkBr3_Phase_F3_2_01d04h00m_4.png,0.955621,0.915013,0.999213,0.980226,0.944269,0.967249,0.955621,20.0
MyModel,SkBr3_Phase_F3_2_01d08h00m_1.png,0.953075,0.910357,0.99843,0.967193,0.946339,0.959909,0.953075,19.646883
MyModel,SkBr3_Phase_F3_2_01d08h00m_2.png,0.935668,0.879113,0.997299,0.957599,0.951089,0.92074,0.935668,34.0
MyModel,SkBr3_Phase_F3_2_01d08h00m_3.png,0.952643,0.909568,0.998955,0.973446,0.939701,0.965946,0.952643,27.0
MyModel,SkBr3_Phase_F3_2_01d08h00m_4.png,0.953592,0.911301,0.999036,0.977401,0.952625,0.954561,0.953592,44.777226
MyModel,SkBr3_Phase_F3_2_01d12h00m_1.png,0.954451,0.91287,0.99874,0.966379,0.93924,0.970162,0.954451,39.458839
MyModel,SkBr3_Phase_F3_2_01d12h00m_3.png,0.947843,0.900857,0.998606,0.967906,0.933492,0.962642,0.947843,41.340053
MyModel,SkBr3_Phase_F3_2_01d12h00m_4.png,0.954411,0.912797,0.999001,0.975994,0.946642,0.962308,0.954411,15.0
MyModel,SkBr3_Phase_F3_2_01d16h00m_1.png,0.951208,0.906956,0.998422,0.961664,0.942511,0.960067,0.951208,22.472205
MyModel,SkBr3_Phase_F3_2_01d16h00m_2.png,0.89267,0.806146,0.993138,0.92199,0.918022,0.86868,0.89267,45.54119
MyModel,SkBr3_Phase_F3_2_01d16h00m_3.png,0.95105,0.906668,0.998788,0.968758,0.92759,0.975726,0.95105,32.202484
MyModel,SkBr3_Phase_F3_2_01d16h00m_4.png,0.952056,0.908499,0.998746,0.972181,0.941454,0.962899,0.952056,26.248809
MyModel,SkBr3_Phase_F3_2_01d20h00m_1.png,0.95552,0.914829,0.998323,0.961528,0.953515,0.957534,0.95552,36.124784
MyModel,SkBr3_Phase_F3_2_01d20h00m_4.png,0.958166,0.919692,0.998867,0.973254,0.955647,0.960699,0.958166,33.24154
MyModel,SkBr3_Phase_F3_2_02d00h00m_1.png,0.954682,0.913292,0.997866,0.959099,0.934229,0.976049,0.954682,50.990195
MyModel,SkBr3_Phase_F3_2_02d00h00m_2.png,0.940941,0.888469,0.996852,0.949992,0.934505,0.947467,0.940941,19.026298
MyModel,SkBr3_Phase_F3_2_02d00h00m_3.png,0.954171,0.912358,0.998616,0.966169,0.923448,0.987009,0.954171,53.851648
MyModel,SkBr3_Phase_F3_2_02d00h00m_4.png,0.946863,0.899088,0.997948,0.963268,0.917514,0.978152,0.946863,19.235384
MyModel,SkBr3_Phase_F3_2_02d04h00m_1.png,0.948612,0.902248,0.99736,0.951877,0.944214,0.953052,0.948612,41.340053
MyModel,SkBr3_Phase_F3_2_02d04h00m_3.png,0.958195,0.919746,0.998695,0.967463,0.951062,0.965437,0.958195,23.021729
MyModel,SkBr3_Phase_F3_2_02d04h00m_4.png,0.95692,0.917399,0.9987,0.968444,0.952183,0.961705,0.95692,16.552945
MyModel,SkBr3_Phase_F3_2_02d08h00m_2.png,0.926747,0.863494,0.995121,0.93411,0.914601,0.93922,0.926747,32.802439
MyModel,SkBr3_Phase_F3_2_02d08h00m_3.png,0.95649,0.916607,0.998464,0.962478,0.946494,0.966699,0.95649,30.413813
MyModel,SkBr3_Phase_F3_2_02d08h00m_4.png,0.95833,0.919994,0.998593,0.967433,0.949548,0.967276,0.95833,29.966648
MyModel,SkBr3_Phase_F3_2_02d12h00m_1.png,0.952735,0.909737,0.997424,0.949364,0.949339,0.956156,0.952735,41.868843
MyModel,SkBr3_Phase_F3_2_02d12h00m_2.png,0.932682,0.873855,0.995401,0.93497,0.912095,0.95422,0.932682,35.22783
MyModel,SkBr3_Phase_F3_2_02d12h00m_4.png,0.957671,0.91878,0.998449,0.966458,0.944199,0.971533,0.957671,29.0
MyModel,SkBr3_Phase_F3_2_02d16h00m_3.png,0.950619,0.905886,0.997349,0.950929,0.931497,0.970543,0.950619,24.0
MyModel,SkBr3_Phase_F3_2_02d16h00m_4.png,0.951361,0.907234,0.997659,0.956152,0.94244,0.960453,0.951361,38.948684
MyModel,SkBr3_Phase_F3_2_02d20h00m_1.png,0.952878,0.909998,0.996895,0.944537,0.945044,0.960844,0.952878,25.059928
MyModel,SkBr3_Phase_F3_2_02d20h00m_2.png,0.938319,0.883805,0.99517,0.93408,0.904835,0.974376,0.938319,29.427878
MyModel,SkBr3_Phase_F3_2_02d20h00m_3.png,0.960118,0.923295,0.998206,0.95826,0.939937,0.981185,0.960118,15.0
